TIPO_DATO;LOTE;COD_DIST;DISTRITO;COD_BARRIO;BARRIO;DIRECCION COMPLETA;VIA_CLASE;VIA_PAR;VIA_NOMBRE;TIPO_NUMERO;NUMERO;UTM_X;UTM_Y;LATITUD;LONGITUD;DIRECCIÓN COMPLETA AMPLIADA;MÁS INFORMACIÓN
CONTENEDOR DE ROPA;03;13;PUENTE DE VALLECAS;131;ENTREVIAS;CALLE DE LA REGUERA DE TOMATEROS, 4;CALLE;DE LA;REGUERA DE TOMATEROS;Número;4;444103,5394;4469313,586;40,37252821;-3,65842393;CALLE DE LA REGUERA DE TOMATEROS, 4;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;151;VENTAS;CALLE DE RICARDO ORTIZ, 10;CALLE;DE;RICARDO ORTIZ;Número;10;444183,4026;4475628,959;40,42942612;-3,65803699;CALLE DE RICARDO ORTIZ, 10;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;151;VENTAS;CALLE DE SANTA GENOVEVA, 32;CALLE;DE;SANTA GENOVEVA;Número;32;444940,7363;4474979,326;40,42362434;-3,64905287;CALLE DE SANTA GENOVEVA, 32 Colegio Público Gustavo Adolfo Becquer;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;151;VENTAS;CALLE DE MARIA TERESA SAENZ DE HEREDIA, 51;CALLE;DE;MARIA TERESA SAENZ DE HEREDIA;Número;51;444739,5228;4475173,037;40,42535605;-3,65144151;"CALLE DE MARIA TERESA SAENZ DE HEREDIA, 51 Centro Cultural ""La Elipa""";"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;151;VENTAS;CALLE DE RICARDO ORTIZ, 60;CALLE;DE;RICARDO ORTIZ;Número;60;444198,5858;4475120,24;40,42484432;-3,65781335;CALLE DE RICARDO ORTIZ, 60;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;151;VENTAS;CALLE DE SAN MAXIMILIANO, 26;CALLE;DE;SAN MAXIMILIANO;Número;26;444491,7036;4475060,785;40,42432833;-3,65435296;CALLE DE SAN MAXIMILIANO, 26;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;151;VENTAS;CALLE DE PABLO LAFARGUE, 12;CALLE;DE;PABLO LAFARGUE;Número;12;444526,8106;4474810,016;40,42207161;-3,65391726;CALLE DE PABLO LAFARGUE, 12;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;151;VENTAS;CALLE DE LOS HERMANOS GOMEZ, 25;CALLE;DE LOS;HERMANOS GOMEZ;Número;25;444880,9443;4475812,773;40,43112853;-3,64982993;CALLE DE LOS HERMANOS GOMEZ, 25;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;151;VENTAS;CALLE DEL APOSTOL SANTIAGO, 68;CALLE;DEL;APOSTOL SANTIAGO;Número;68;444473,9741;4475523,282;40,42849357;-3,65460235;"CALLE DEL APOSTOL SANTIAGO, 68 Colegio ""Nuestra Señora de las Victorias""";"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;151;VENTAS;CALLE DE LOS HERMANOS GOMEZ, 1;CALLE;DE LOS;HERMANOS GOMEZ;Número;1;444849,2621;4475972,814;40,43256817;-3,65021731;CALLE DE LOS HERMANOS GOMEZ, 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;152;PUEBLO NUEVO;CALLE DE EZEQUIEL SOLANA, 56;CALLE;DE;EZEQUIEL SOLANA;Número;56;445321,0116;4475707,277;40,43020721;-3,64463296;CALLE DE EZEQUIEL SOLANA, 56 Iglesia Asamblea Dios Belén;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;152;PUEBLO NUEVO;CALLE DE VAZQUEZ DE MELLA, 22;CALLE;DE;VAZQUEZ DE MELLA;Número;22;445773,9127;4476021,081;40,43399015;-3,63908451;CALLE DE VAZQUEZ DE MELLA, 22;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;152;PUEBLO NUEVO;CALLE DE ARRIAGA 59;CALLE;DE;ARRIAGA;Número;59;445649,7982;4475151,774;40,42522446;-3,6407095;CALLE DE ARRIAGA 59;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;152;PUEBLO NUEVO;CALLE DE FRANCISCO RIOJA, 16;CALLE;DE;FRANCISCO RIOJA;Número;16;445850,0072;4475698,946;40,43016676;-3,63839607;CALLE DE FRANCISCO RIOJA, 16 Centro Deportivo Municipal Pueblo Nuevo;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;152;PUEBLO NUEVO;CALLE DE MALMOE, 73;CALLE;DE;MALMOE;Número;73;447102,6442;4473975,274;40,41471948;-3,62348569;CALLE DE MALMOE, 73;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;152;PUEBLO NUEVO;CALLE DEL RIO ULLA, 32;CALLE;DEL;RIO ULLA;Número;32;445582,3916;4476001,634;40,43287608;-3,64157683;CALLE DEL RIO ULLA, 32;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;052;PROSPERIDAD;CALLE DEL CORAZON DE MARIA 51;CALLE;DEL;CORAZON DE MARIA;Número;51;443454,1974;4477521,15;40,44642269;-3,66680163;CALLE DEL CORAZON DE MARIA 51;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE DE VALLECAS;135;PORTAZGO;AVENIDA DE LA ALBUFERA 250;AVENIDA;DE LA;ALBUFERA;Número;250;445421,1951;4471285,63;40,39038097;-3,64307265;AVENIDA DE LA ALBUFERA 250;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;19;VICALVARO;194;EL CAÑAVERAL;CALLE DE JOSE ESCOBAR Y SALIENTE, 35;CALLE;DE;JOSE ESCOBAR Y SALIENTE;Número;35;452167,7323;4472742,008;40,40391583;-3,56369515;CALLE DE JOSE ESCOBAR Y SALIENTE, 35;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;19;VICALVARO;194;EL CAÑAVERAL;"CALLE DE MARIO MORENO ""CANTINFLAS"" 62";CALLE;DE;"MARIO MORENO ""CANTINFLAS""";Número;62;452339,7156;4472709,563;40,40363341;-3,56166602;"CALLE DE MARIO MORENO ""CANTINFLAS"" 62";"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;19;VICALVARO;194;EL CAÑAVERAL;CALLE DEL DIALOGO, 61;CALLE;DEL;DIALOGO;Número;61;452948,3164;4473015,333;40,40642263;-3,55451672;CALLE DEL DIALOGO, 61;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;19;VICALVARO;194;EL CAÑAVERAL;CALLE DEL CERRO DEL CAMPO 1;CALLE;DEL;CERRO DEL CAMPO;Número;61;453151,712;4472916,339;40,40554229;-3,55211247;CALLE DEL CERRO DEL CAMPO 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;19;VICALVARO;193;VALDERRIVAS;CALLE DE MINERVA, 70;CALLE;DE;MINERVA;Número;70;448409,5811;4471782,23;40,39504512;-3,60790427;CALLE DE MINERVA, 70 Día;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE DE VALLECAS;135;PORTAZGO;CALLE DE CARLOS SOLE 58;CALLE;DE;CARLOS SOLE;Número;58;444910,0972;4471464,847;40,39196182;-3,64910978;CALLE DE CARLOS SOLE 58;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;101;LOS CARMENES;CALLE DE SEPULVEDA, 9;CALLE;DE;SEPULVEDA;Número;9;437381,9937;4472852,74;40,40393265;-3,73794138;CALLE DE SEPULVEDA, 9;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;12;USERA;124;ALMENDRALES;CALLE DE PORTA COELI, 2;CALLE;DE;PORTA COELI;Número;2;440445,7016;4470590,914;40,38378175;-3,70162727;CALLE DE PORTA COELI, 2;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;102;PUERTA DEL ANGEL;CALLE DE SEPULVEDA, 32;CALLE;DE;SEPULVEDA;Número;32;437258,2641;4472931,586;40,40463361;-3,73940717;CALLE DE SEPULVEDA, 32;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE DE VALLECAS;136;NUMANCIA;CALLE DE JOSE PAULETE 21;CALLE;DE;JOSE PAULETE;Número;21;444360,4027;4471553,876;40,39272731;-3,65559406;CALLE DE JOSE PAULETE 21;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;18;VILLA DE VALLECAS;182;SANTA EUGENIA;CALLE DE LA SIERRA DEL TORCAL 20;CALLE;DE LA;SIERRA DEL TORCAL;Número;20;447993,1471;4470602,247;40,38438914;-3,61271462;CALLE DE LA SIERRA DEL TORCAL 20;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE DE VALLECAS;135;PORTAZGO;CALLE DE JADRAQUE 5;CALLE;DE;JADRAQUE;Número;5;444945,7076;4471983,837;40,39663955;-3,64873509;CALLE DE JADRAQUE 5;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;173;BUTARQUE;CALLE DEL CALCIO, 11;CALLE;DEL;CALCIO;Número;11;442395,7267;4466857,368;40,35028484;-3,67831772;CALLE DEL CALCIO, 11;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;052;PROSPERIDAD;CALLE DEL PADRE CLARET, 13;CALLE;DEL;PADRE CLARET;Número;13;443634,4275;4477532,958;40,4465413;-3,66467749;CALLE DEL PADRE CLARET, 13;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;175;ANGELES;CALLE DE LA PICARA MOLINERA 77;CALLE;DE;LA PICARA MOLINERA;Número;77;440278,2848;4467223,476;40,35343404;-3,70328411;CALLE DE LA PICARA MOLINERA 77;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE DE VALLECAS;131;ENTREVIAS;CALLE DE CONCEJO DE TEVERGA, 23;CALLE;DE;CONCEJO DE TEVERGA;Número;23;442777,4847;4470582,852;40,38387252;-3,67415694;CALLE DE CONCEJO DE TEVERGA, 23;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;174;LOS ROSALES;CALLE DE LA TERTULIA, 4;CALLE;DE LA;TERTULIA;Número;4;441166,6275;4467925,668;40,35982293;-3,69288846;CALLE DE LA TERTULIA, 4;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;166;VALDEFUENTES;CALLE DE LA PRINCESA DE EBOLI, 64;CALLE;DE LA;PRINCESA DE EBOLI;Número;64;444450,0396;4482455,207;40,49093819;-3,65549117;CALLE DE LA PRINCESA DE EBOLI, 64;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;12;USERA;125;MOSCARDO;PLAZA DE FRANCISCO RUANO, 7;PLAZA;DE;FRANCISCO RUANO;Número;7;439852,3608;4471071,646;40,38806981;-3,70866248;PLAZA DE FRANCISCO RUANO, 7;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE DE VALLECAS;131;ENTREVIAS;CALLE DE MUDELA, 25;CALLE;DE;MUDELA;Número;25;442477,0756;4470034,909;40,37891566;-3,67764646;CALLE DE MUDELA, 25;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;055;NUEVA ESPAÑA;AVENIDA DE PIO XII 15;AVENIDA;DE;PIO XII;Número;15;442700,1794;4479262,384;40,46205691;-3,67584975;AVENIDA DE PIO XII 15;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;175;ANGELES;CALLE DE EDUARDO BARREIROS, 108;CALLE;DE;EDUARDO BARREIROS;Número;108;440333,373;4467830,489;40,3589063;-3,70269221;CALLE DE EDUARDO BARREIROS, 108;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;107;AGUILAS;PLAZA DE RABASA, 1;PLAZA;DE;RABASA;Número;1;435078,1457;4469687,752;40,37524475;-3,76476695;PLAZA DE RABASA, 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
